1675815918019,POST,506,200
1675815918525,POST,76,200
1675815918601,POST,48,200
1675815918649,POST,28,200
1675815918677,POST,34,200
1675815918711,POST,146,200
1675815918857,POST,35,200
1675815918892,POST,28,200
1675815918920,POST,29,200
1675815918949,POST,29,200
1675815918978,POST,57,200
1675815919035,POST,56,200
1675815919091,POST,33,200
1675815919124,POST,1067,200
1675815920191,POST,87,200
1675815920278,POST,50,200
1675815920328,POST,192,200
1675815920520,POST,55,200
1675815920575,POST,36,200
1675815920611,POST,49,200
1675815920660,POST,34,200
1675815920694,POST,32,200
1675815920726,POST,50,200
1675815920776,POST,46,200
1675815920822,POST,124,200
1675815920946,POST,52,200
1675815920998,POST,39,200
1675815921037,POST,54,200
1675815921091,POST,56,200
1675815921147,POST,31,200
1675815921178,POST,61,200
1675815921239,POST,37,200
1675815921276,POST,28,200
1675815921304,POST,40,200
1675815921344,POST,38,200
1675815921382,POST,191,200
1675815921573,POST,504,200
1675815922077,POST,59,200
1675815922136,POST,39,200
1675815922175,POST,39,200
1675815922214,POST,52,200
1675815922266,POST,40,200
1675815922306,POST,62,200
1675815922368,POST,34,200
1675815922402,POST,40,200
1675815922442,POST,182,200
1675815922624,POST,52,200
1675815922676,POST,53,200
1675815922729,POST,29,200
1675815922758,POST,52,200
1675815922810,POST,33,200
1675815922843,POST,37,200
1675815922880,POST,133,200
1675815923013,POST,43,200
1675815923056,POST,47,200
1675815923103,POST,59,200
1675815923162,POST,40,200
1675815923202,POST,34,200
1675815923236,POST,60,200
1675815923296,POST,32,200
1675815923328,POST,53,200
1675815923381,POST,39,200
1675815923420,POST,31,200
1675815923451,POST,263,200
1675815923714,POST,41,200
1675815923755,POST,34,200
1675815923789,POST,49,200
1675815923838,POST,38,200
1675815923876,POST,31,200
1675815923907,POST,46,200
1675815923953,POST,136,200
1675815924089,POST,29,200
1675815924118,POST,57,200
1675815924175,POST,30,200
1675815924205,POST,28,200
1675815924233,POST,58,200
1675815924291,POST,34,200
1675815924325,POST,36,200
1675815924361,POST,43,200
1675815924404,POST,41,200
1675815924445,POST,37,200
1675815924482,POST,48,200
1675815924530,POST,189,200
1675815924719,POST,58,200
1675815924777,POST,30,200
1675815924807,POST,48,200
1675815924855,POST,51,200
1675815924906,POST,53,200
1675815924959,POST,30,200
1675815924989,POST,121,200
1675815925110,POST,45,200
1675815925155,POST,47,200
1675815925202,POST,39,200
1675815925241,POST,31,200
1675815925272,POST,58,200
1675815925330,POST,36,200
1675815925366,POST,48,200
1675815925414,POST,41,200
1675815925455,POST,35,200
1675815925490,POST,54,200
1675815925544,POST,41,200
1675815925585,POST,184,200
1675815925769,POST,237,200
1675815926006,POST,34,200
1675815926040,POST,121,200
1675815926161,POST,67,200
1675815926228,POST,35,200
1675815926263,POST,50,200
1675815926313,POST,37,200
1675815926350,POST,32,200
1675815926382,POST,47,200
1675815926429,POST,44,200
1675815926473,POST,30,200
1675815926503,POST,48,200
1675815926551,POST,48,200
1675815926599,POST,52,200
1675815926651,POST,191,200
1675815926842,POST,37,200
1675815926879,POST,39,200
1675815926918,POST,33,200
1675815926951,POST,46,200
1675815926997,POST,38,200
1675815927035,POST,37,200
1675815927072,POST,134,200
1675815927206,POST,47,200
1675815927253,POST,32,200
1675815927285,POST,35,200
1675815927320,POST,33,200
1675815927353,POST,51,200
1675815927404,POST,45,200
1675815927449,POST,43,200
1675815927492,POST,62,200
1675815927554,POST,28,200
1675815927582,POST,30,200
1675815927612,POST,54,200
1675815927666,POST,201,200
1675815927867,POST,67,200
1675815927934,POST,33,200
1675815927967,POST,47,200
1675815928014,POST,33,200
1675815928047,POST,31,200
1675815928078,POST,44,200
1675815928122,POST,134,200
1675815928256,POST,34,200
1675815928290,POST,52,200
1675815928342,POST,35,200
1675815928377,POST,48,200
1675815928425,POST,64,200
1675815928489,POST,33,200
1675815928522,POST,52,200
1675815928574,POST,31,200
1675815928605,POST,35,200
1675815928640,POST,54,200
1675815928694,POST,37,200
1675815928731,POST,187,200
1675815928918,POST,51,200
1675815928969,POST,35,200
1675815929004,POST,41,200
1675815929045,POST,48,200
1675815929093,POST,49,200
1675815929142,POST,50,200
1675815929192,POST,114,200
1675815929306,POST,59,200
1675815929365,POST,46,200
1675815929411,POST,35,200
1675815929446,POST,257,200
1675815929703,POST,43,200
1675815929746,POST,36,200
1675815929782,POST,229,200
1675815930011,POST,57,200
1675815930068,POST,30,200
1675815930098,POST,27,200
1675815930125,POST,58,200
1675815930183,POST,31,200
1675815930214,POST,135,200
1675815930349,POST,37,200
1675815930386,POST,34,200
1675815930420,POST,34,200
1675815930454,POST,68,200
1675815930522,POST,32,200
1675815930554,POST,48,200
1675815930602,POST,36,200
1675815930638,POST,32,200
1675815930670,POST,52,200
1675815930722,POST,30,200
1675815930752,POST,35,200
1675815930787,POST,43,200
1675815930830,POST,199,200
1675815931029,POST,52,200
1675815931081,POST,35,200
1675815931116,POST,52,200
1675815931168,POST,30,200
1675815931198,POST,30,200
1675815931228,POST,32,200
1675815931260,POST,143,200
1675815931403,POST,39,200
1675815931442,POST,30,200
1675815931472,POST,43,200
1675815931515,POST,46,200
1675815931561,POST,58,200
1675815931619,POST,34,200
1675815931653,POST,30,200
1675815931683,POST,52,200
1675815931735,POST,39,200
1675815931774,POST,28,200
1675815931802,POST,47,200
1675815931849,POST,44,200
1675815931893,POST,188,200
1675815932081,POST,33,200
1675815932114,POST,28,200
1675815932142,POST,42,200
1675815932184,POST,40,200
1675815932224,POST,39,200
1675815932263,POST,53,200
1675815932316,POST,131,200
1675815932447,POST,30,200
1675815932477,POST,46,200
1675815932523,POST,46,200
1675815932569,POST,38,200
1675815932607,POST,54,200
1675815932661,POST,39,200
1675815932700,POST,48,200
1675815932748,POST,37,200
1675815932785,POST,33,200
1675815932818,POST,317,200
1675815933135,POST,36,200
1675815933171,POST,63,200
1675815933234,POST,30,200
1675815933264,POST,27,200
1675815933291,POST,50,200
1675815933341,POST,35,200
1675815933376,POST,122,200
1675815933498,POST,51,200
1675815933549,POST,35,200
1675815933584,POST,32,200
1675815933616,POST,40,200
1675815933656,POST,37,200
1675815933693,POST,40,200
1675815933733,POST,46,200
1675815933779,POST,32,200
1675815933811,POST,41,200
1675815933852,POST,55,200
1675815933907,POST,33,200
1675815933940,POST,47,200
1675815933987,POST,198,200
1675815934185,POST,58,200
1675815934243,POST,28,200
1675815934271,POST,32,200
1675815934303,POST,60,200
1675815934363,POST,39,200
1675815934402,POST,40,200
1675815934442,POST,155,200
1675815934597,POST,33,200
1675815934630,POST,45,200
1675815934675,POST,41,200
1675815934716,POST,74,200
1675815934790,POST,32,200
1675815934822,POST,31,200
1675815934853,POST,56,200
1675815934909,POST,33,200
1675815934942,POST,30,200
1675815934972,POST,39,200
1675815935011,POST,191,200
1675815935202,POST,66,200
1675815935268,POST,34,200
1675815935302,POST,35,200
1675815935337,POST,53,200
1675815935390,POST,35,200
1675815935425,POST,41,200
1675815935466,POST,133,200
1675815935600,POST,34,200
1675815935634,POST,66,200
1675815935700,POST,29,200
1675815935729,POST,27,200
1675815935756,POST,50,200
1675815935806,POST,41,200
1675815935847,POST,32,200
1675815935879,POST,43,200
1675815935922,POST,31,200
1675815935953,POST,30,200
1675815935983,POST,59,200
1675815936042,POST,37,200
1675815936079,POST,199,200
1675815936278,POST,364,200
1675815936642,POST,28,200
1675815936670,POST,37,200
1675815936707,POST,30,200
1675815936737,POST,32,200
1675815936769,POST,53,200
1675815936822,POST,33,200
1675815936855,POST,32,200
1675815936887,POST,50,200
1675815936937,POST,33,200
1675815936970,POST,32,200
1675815937002,POST,55,200
1675815937057,POST,27,200
1675815937084,POST,38,200
1675815937122,POST,182,200
1675815937304,POST,456,200
1675815937760,POST,35,200
1675815937795,POST,48,200
1675815937843,POST,55,200
1675815937898,POST,55,200
1675815937953,POST,33,200
1675815937986,POST,33,200
1675815938019,POST,47,200
1675815938066,POST,36,200
1675815938102,POST,35,200
1675815938137,POST,40,200
1675815938177,POST,199,200
1675815938376,POST,52,200
1675815938428,POST,35,200
1675815938463,POST,56,200
1675815938519,POST,31,200
1675815938550,POST,29,200
1675815938579,POST,52,200
1675815938631,POST,132,200
1675815938763,POST,30,200
1675815938793,POST,35,200
1675815938828,POST,49,200
1675815938877,POST,44,200
1675815938921,POST,48,200
1675815938969,POST,39,200
1675815939008,POST,39,200
1675815939047,POST,45,200
1675815939092,POST,38,200
1675815939130,POST,32,200
1675815939162,POST,48,200
1675815939210,POST,193,200
1675815939403,POST,63,200
1675815939466,POST,34,200
1675815939500,POST,54,200
1675815939554,POST,27,200
1675815939581,POST,38,200
1675815939619,POST,53,200
1675815939672,POST,123,200
1675815939795,POST,62,200
